file_name,file_path,page,vendor_name,ticket_number,ROI Image Link
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,106,CorpoTechs,16919,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,107,Portillo,302667,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,108,Portillo,302598,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,111,CorpoTechs,04494,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,113,Roadstar,169942,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,112,CorpoTechs,15493,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,110,CorpoTechs,10435,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,109,Roadstar,212622,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,114,CorpoTechs,16293,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,116,Portillo,312005,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,117,Portillo,308680,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,120,Portillo,311503,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,115,Portillo,288539,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,122,Roadstar,200443,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,118,Roadstar,219053,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,121,Portillo,302722,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,119,Roadstar,204493,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,123,Portillo,297395,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,124,CorpoTechs,04493,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,125,Portillo,309916,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,129,Roadstar,218678,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,131,CorpoTechs,17687,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,128,Roadstar,212621,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,126,CorpoTechs,013304,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,134,Portillo,302596,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,127,CorpoTechs,10434,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,133,Roadstar,219052,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,138,Roadstar,200442,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,135,Roadstar,219126,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,132,Roadstar,204492,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,130,Roadstar,219376,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,136,Roadstar,219227,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,137,Portillo,297394,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,139,CorpoTechs,17509,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,140,CorpoTechs,014393,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,141,CorpoTechs,013303,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,142,Roadstar,200446,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,148,Portillo,302594,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,143,Roadstar,212846,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,151,Roadstar,206015,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,146,Roadstar,219377,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,153,Roadstar,219230,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,144,Roadstar,206013,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,149,Roadstar,200440,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,150,CorpoTechs,15064,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,152,Portillo,316628,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,145,Portillo,307961,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,155,CorpoTechs,19604,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,147,CorpoTechs,15059,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,154,Portillo,312007,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,156,CorpoTechs,014282,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,157,Roadstar,204495,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,158,Roadstar,219055,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,159,CorpoTechs,17437,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,160,Portillo,308678,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,166,Portillo,302719,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,162,CorpoTechs,15489,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,171,Portillo,297397,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,165,CorpoTechs,16289,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,161,Portillo,288538,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,167,CorpoTechs,19601,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,170,Portillo,309919,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,164,CorpoTechs,014391,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,169,CorpoTechs,11871,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,168,Roadstar,212620,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,172,Portillo,297392,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,173,Roadstar,212625,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,163,CorpoTechs,014279,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,174,CorpoTechs,11875,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,175,Roadstar,169945,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,176,CorpoTechs,11025,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,177,CorpoTechs,16921,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,178,Roadstar,200447,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,185,Portillo,297399,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,179,Roadstar,212849,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,189,Portillo,312008,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,180,Portillo,320044,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,191,Portillo,316629,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,184,Roadstar,219406,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,182,CorpoTechs,10438,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,186,Roadstar,219231,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,181,CorpoTechs,17513,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,188,Portillo,312009,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,183,CorpoTechs,014397,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,192,Roadstar,219129,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,187,Roadstar,212906,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,190,CorpoTechs,013308,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,193,Portillo,309920,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,194,Roadstar,219056,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,195,Roadstar,204496,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,196,CorpoTechs,17438,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,197,Roadstar,218681,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,206,CorpoTechs,11050,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,199,CorpoTechs,17691,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,198,Roadstar,212624,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,203,Roadstar,169944,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,204,CorpoTechs,08594,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,209,Roadstar,219379,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,208,CorpoTechs,17512,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,205,Portillo,302669,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,210,Portillo,320043,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,200,Portillo,307963,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,202,Portillo,288541,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,207,CorpoTechs,001500,View ROI
24-105_2025-06-23_Class2_Podium_WM_377.pdf,C:/Users/brian.atkins/OneDrive - Lindamood Demolition/24-105 PHMS NPC - Documents/truck tickets/2025-06-23/export/24-105_2025-06-23_Class2_Podium_WM_377.pdf,211,Portillo,302665,View ROI
